Organization,Country,SDG Goal,SDG Question,Answer Options,SDG Goal ID,SDG Ques ID,Industry,Filtered Content,URL,Page number,Document Type,Publication Date,Last updated Date
Fujitsu Australia (fujitsu),AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Manufacturing,"[Page 452] Ratio of newly appointed female managers (%) (qualified personnel) 18.2 25.8 28.6 | [Page 450] Ratio of female executives and managers (%) Fujitsu group - 15.01 15.8 | [Page 450] Ratio of female in management positions in revenue-generating functions (%) Fujitsu group - 15.5 17.5 | [Page 450] Ratio of female in top management positions (%) Fujitsu group - 13.8 15.6 | [Page 450] Ratio of female in junior management positions (%) Fujitsu group - 17.79 18.2 | [Page 123] We are also a member of G20 EMPOWER, a private sector alliance to increase and empower women  in key roles in the economy and business, as well as the 30% Club Japan, which aims to achieve a  healthy gender balance in corporate decision-making bodies.",https://www.fujitsu.com/global/documents/about/resources/reports/sustainabilityreport/2024-report/fujitsudatabook2024e.pdf,123 | 450 | 452,PDF,2024.0,2025-04-23T05:03:14.736401
Fujitsu Australia (fujitsu),AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Manufacturing,"[Page 333] Ratio of renewable  energy use  ％  Ratio of the total amount of electricity generated by  the company and purchased from outside using  renewable energy (Solar, wind, hydro, biomass,  geothermal, etc.) used in the fiscal year to the  amount of electricity used in the fiscal year  <Scope3>  Reduce CO2 emissions  from power  consumption during  product use by 12.5% or  more. | [Page 269] Increase use ratio of renewable energy to 50% or more by 2025 | [Page 68] 10.0% annual reduction against the FY2020 baseline.) Renewable energy usage ratio: Actual 42.7% compared to a target of at least 37% FUJITSU-PUBLIC 4-2-6 @Fujitsu 2024 | [Page 333] Rate of reduction of  GHG due to  voluntary efforts  ％  (Total amount of GHG reductions due to voluntary  efforts / total amount of GHG emissions in the  previous fiscal year) × 100  <Scope1.2>  Increase use ratio of  renewable energy to  50% or more by 2025 | [Page 286] To achieve carbon neutrality, we are aiming for at least 50% of the energy used by our businesses to be from renewable sources by FY2025, with a target of 100% by FY2030. | [Page 293] In FY2023, through the purchase of green power and power generation through solar panels, our rate of renewable energy use grew to 42.7%.",https://www.fujitsu.com/global/documents/about/resources/reports/sustainabilityreport/2024-report/fujitsudatabook2024e.pdf,286 | 269 | 333 | 293 | 68,PDF,2024.0,2025-04-23T05:03:14.736401
GHD Group (ghd),AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Electricity Gas Water And Waste Services,"[Page 7] 36.4% Sustainability at a glance: FY2024 | [Page 52] Although Niue has one of the highest  rates of access to sanitation in the  Pacific, the disposal of residential septic  waste on open ground poses public  health and environmental risks.",https://info.ghd.com/sustainability-report-FY2024?utm_source=direct&utm_content=en-hero-download-button&utm_campaign=sustainability-sustainreport-FY24-FY25,7 | 20 | 52,PDF,2024.0,2025-04-23T06:12:58.102809
GHD Group (ghd),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Electricity Gas Water And Waste Services,"[Page 76] Our sustainability disclosures and data  are subject to internal quality checks and  reflect the best available information at  the time of reporting. | [Page 24] Verifies integrity of  ESG reporting. | [Page 6] We are also committed to transparent  sustainability reporting, guided by  industry-specific reporting frameworks,  to protect the long-term value of our  business. | [Page 61] Sustainability Report  |  61 | [Page 60] Sustainability Report  |  60 | [Page 6] Environmental and social  sustainability are recognised as critical  elements in achieving our objectives as  a company.",https://info.ghd.com/sustainability-report-FY2024?utm_source=direct&utm_content=en-hero-download-button&utm_campaign=sustainability-sustainreport-FY24-FY25,61 | 76 | 6 | 24 | 60,PDF,2024.0,2025-04-23T06:12:58.102809
GHD Group (ghd),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Electricity Gas Water And Waste Services,GHD Pty Ltd Australia joined un compact on 5-Mar-10,https://unglobalcompact.org/what-is-gc/participants/11287-GHD-Pty-Ltd,76,PDF,2024.0,2025-04-23T06:12:58.102809
GHD Group (ghd),AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Electricity Gas Water And Waste Services,"[Page 65] 37.4% 32.8% 24.5% 30.0% 42.2% 45.7% of employees are women of executive leadership  positions held by women  of leadership positions  held by women of senior professional positions  held by women of women at the  professional level of women at entry levels GHD 2024 | [Page 78] People Total # employees8 >11,500 >11,000 % women 37.4 36.2 % women on the board 36.4 36.4 % women in executive leadership 32.8 31.4 % women in leadership 24.5 24.8 % women in senior professional positions 30 28.3 % women at professional level 42.2 41.3 % women at entry levels 45.7 43.4 | [Page 62] Inclusion and diversity  Driving positive change Our new Inclusion and Diversity (I&D)  Statement, approved by the Board and  Enterprise Leadership Team, underscores  our commitment to improving four key  areas: 	 →Gender diversity: Achieving at least  40 percent women across all levels and  leadership positions by 2030. | [Page 65] Gender diversity We aim to achieve at least 40 percent women and 40 percent men  across all levels of our global workforce by the end of FY2030.",https://info.ghd.com/sustainability-report-FY2024?utm_source=direct&utm_content=en-hero-download-button&utm_campaign=sustainability-sustainreport-FY24-FY25,62 | 65 | 78 | 12,PDF,2024.0,2025-04-23T06:12:58.102809
GHD Group (ghd),AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Electricity Gas Water And Waste Services,"[Page 36] We also exceeded our target of sourcing  20 percent of our purchased power  from renewable energy for offices that  have purchasing control and access to  renewable energy, with the next goals  being 80 percent by the end of FY2025  and 100 percent by 2030. | [Page 20] From hydrogen to offshore wind and to renewable natural gas,  our Future of Energy Strategic Growth Initiative aims to advance  the share of renewable energy in the global energy mix. | [Page 7] 36.4% Sustainability at a glance: FY2024 | [Page 42] The plant could help NCPA lower  greenhouse gas emissions and contribute  to California’s goal of reducing emissions  by 40 percent below 1990 by 2030. | [Page 11] Decarbonisation Accelerate the transition  to a low-carbon future,  including a reduced  reliance on fossil fuels, in  line with pathways to a 1.5⁰  C climate goal.",https://info.ghd.com/sustainability-report-FY2024?utm_source=direct&utm_content=en-hero-download-button&utm_campaign=sustainability-sustainreport-FY24-FY25,7 | 20 | 11 | 42 | 36,PDF,2024.0,2025-04-23T06:12:58.102809
Go Kindly,AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Manufacturing,,,,,,
Go Kindly,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Manufacturing,,,,,,
Go Kindly,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Manufacturing,,,,,,
Go Kindly,AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Manufacturing,,,,,,
Go Kindly,AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Manufacturing,,,,,,
Healthscope,AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Health Care And Social Assistance,,,,,,
Healthscope,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Health Care And Social Assistance,,,,,,
Healthscope,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Health Care And Social Assistance,,,,,,
